calasanzPFE,pg_catalog,cideq_69,calasanzPFE,pg_catalog,cideq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bool,,,,,0,EXTERNAL,cideq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,charne_70,calasanzPFE,pg_catalog,charne,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bool,,,,,0,EXTERNAL,charne,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,charlt_1246,calasanzPFE,pg_catalog,charlt,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bool,,,,,0,EXTERNAL,charlt,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,charle_72,calasanzPFE,pg_catalog,charle,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bool,,,,,0,EXTERNAL,charle,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,chargt_73,calasanzPFE,pg_catalog,chargt,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bool,,,,,0,EXTERNAL,chargt,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,charge_74,calasanzPFE,pg_catalog,charge,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bool,,,,,0,EXTERNAL,charge,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,int4_77,calasanzPFE,pg_catalog,int4,FUNCTION,,,,,,,integer,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int4,,,,,0,EXTERNAL,chartoi4,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,char_78,calasanzPFE,pg_catalog,char,FUNCTION,,,,,,,"char",,,,,,,,,,,,,,,calasanzPFE,pg_catalog,char,,,,,0,EXTERNAL,i4tochar,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,nameregexeq_79,calasanzPFE,pg_catalog,nameregexeq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bool,,,,,0,EXTERNAL,nameregexeq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,nameregexne_1252,calasanzPFE,pg_catalog,nameregexne,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bool,,,,,0,EXTERNAL,nameregexne,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,textregexeq_1254,calasanzPFE,pg_catalog,textregexeq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bool,,,,,0,EXTERNAL,textregexeq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,textregexne_1256,calasanzPFE,pg_catalog,textregexne,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,bool,,,,,0,EXTERNAL,textregexne,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,textregexeq_support_1364,calasanzPFE,pg_catalog,textregexeq_support,FUNCTION,,,,,,,internal,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,internal,,,,,0,EXTERNAL,textregexeq_support,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,textlen_1257,calasanzPFE,pg_catalog,textlen,FUNCTION,,,,,,,integer,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,int4,,,,,0,EXTERNAL,textlen,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
calasanzPFE,pg_catalog,textcat_1258,calasanzPFE,pg_catalog,textcat,FUNCTION,,,,,,,text,,,,,,,,,,,,,,,calasanzPFE,pg_catalog,text,,,,,0,EXTERNAL,textcat,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
