1247,22,false,0,1,4,1,3,0,0,0,92,631,0,0,0,0,0,0,0,0,"{0.6995074152946472,0.2783251106739044,0.017241379246115685,0.004926108289510012}",{0.06173760071396828},,,,"{d,i,c,s}",,,,
1247,23,false,0,1,3,1,3,0,0,0,92,631,0,0,0,0,0,0,0,0,"{0.8374384045600891,0.1551724076271057,0.007389162667095661}",{0.9744415879249573},,,,"{x,p,m}",,,,
1247,24,false,0,1,1,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,{1.00000000},{1.00000000},,,,{f},,,,
1247,25,false,0,4,5,1,2,3,0,0,607,609,609,0,0,0,0,0,0,0,"{0.9876847267150879,0.004926108289510012}",,{0.9971259832382202},,,"{0,1043}","{19,23,1184}",,,
1247,26,false,0,4,3,1,2,3,0,0,96,97,97,0,0,0,0,0,0,0,{0.9950739145278931},,{0.9989508390426636},,,{-1},"{2,7}",,,
1247,27,false,0,4,1,1,3,0,0,0,96,97,0,0,0,0,0,0,0,0,{1.00000000},{1.00000000},,,,{0},,,,
1247,28,false,0,4,3,1,3,0,0,0,607,609,0,0,0,0,0,0,0,0,"{0.9556650519371033,0.02463054098188877,0.019704433158040047}",{0.8655617833137512},,,,"{0,100,950}",,,,
1247,29,false,0.99753696,60,-0.0024630427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1247,30,false,0.99753696,21,-0.0024630427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1247,31,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1260,1,false,0,4,-1,2,3,0,0,0,609,609,0,0,0,0,0,0,0,0,,{0.30000001192092896},,,,"{10,3373,3374,3375,3377,4200,4569,4570,4571}",,,,
1260,2,false,0,64,-1,2,3,0,0,0,660,660,0,0,0,950,950,0,0,0,,{0.5333333611488342},,,,"{pg_execute_server_program,pg_monitor,pg_read_all_settings,pg_read_all_stats,pg_read_server_files,pg_signal_backend,pg_stat_scan_tables,pg_write_server_files,postgres}",,,,
1260,3,false,0,1,-0.22222222,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,{0.8888888955116272},{1.00000000},,,,{f},,,,
1260,4,false,0,1,-0.11111111,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,{1.00000000},{1.00000000},,,,{t},,,,
1260,5,false,0,1,-0.22222222,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,{0.8888888955116272},{1.00000000},,,,{f},,,,
1260,6,false,0,1,-0.22222222,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,{0.8888888955116272},{1.00000000},,,,{f},,,,
1260,7,false,0,1,-0.22222222,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,{0.8888888955116272},{1.00000000},,,,{f},,,,
1260,8,false,0,1,-0.22222222,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,{0.8888888955116272},{1.00000000},,,,{f},,,,
1260,9,false,0,1,-0.22222222,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,{0.8888888955116272},{1.00000000},,,,{f},,,,
1260,10,false,0,4,-0.11111111,1,3,0,0,0,96,97,0,0,0,0,0,0,0,0,{1.00000000},{1.00000000},,,,{-1},,,,
1260,11,false,0.8888889,36,-0.111111104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1260,12,false,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1255,1,false,0,4,-1,2,3,0,0,0,609,609,0,0,0,0,0,0,0,0,,{0.8020510673522949},,,,"{3,64,115,146,178,209,240,287,316,347,384,446,477,678,744,830,863,894,944,984,1045,1102,1161,1200,1269,1299,1347,1380,1413,1446,1475,1540,1600,1643,1675,1707,1737,1779,1833,1894,1929,1965,2027,2059,2100,2131,2162,2192,2244,2274,2316,2367,2410,2440,2469,2499,2529,2584,2646,2729,2769,2806,2852,2900,2929,2962,3013,3043,3073,3106,3146,3179,3229,3275,3312,3344,3400,3438,3476,3511,3554,3587,3649,3692,3728,3772,3803,3836,3866,3931,3961,3996,4039,4095,4131,4223,4327,4357,4386,6007,13307}",,,,
